id	document	label
34652	꺼내기 귀찮겠당	0
42800	얘네도 비대면 플 타네	2
30358	333 저도 한번도 없ㅇ어요ㅠㅠ	2
9898	폴디드 진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
28136	아... 노트10을 보고 믿었건만 S시리즈에서 뒤통수를 맞을 줄이야.....	0
43757	너무 예뻐서 눈물 난다... 인스타 자주 올려줘 시아님...	1
42647	2250에서 왔다갔다하네요 물고기 징그러	2
6201	통화음질 빼고 다 조아용...^^ 목소리 크게 내면서 저나하기 시러요ㅜㅜ	1
49210	색깔 예쁘네요 저는 흰색 있지만..	1
7321	23457	2
41419	ㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
48101	귀가 덜 아파서 좋아요~~케이스도 더 이쁘고	1
36633	길캐 온라인 버전 아닌가	2
1841	근데 기본색상인 클라우드블루 실물보고 반했어요 ㅠㅠㅠ 진짜이뻐요! 오로라있는 유리 아래에 파스텔블루색..☆	1
4236	악 다 정리하고싶다....	2
8625	뽑아내는데 돈이 드니까 확보 이후에 색을 추가하는거겠죠	2
32402	일을 한 번에 끝내면 될 것을 나눠서 하는 망충한 샘송...	0
26250	기여워어어 오마이거어얼	1
41876	아직못봤는데 꼭봐야지!!!!	1
18563	1212저돜ㅋㅋㅋㅋㅋㅋㅋ	2
9475	22!	2
40043	와 기술 미쳤다	1
5753	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
15641	갤럭시에서 딱 탐나는 건 동영상 화질이요.. 근데 애플 UI가 꾸미지 않아도 예쁜 느낌이라 좋아요. 안드로이드는 자유롭게 사용자보고 꾸며~이런 느낌인데 꾸미는 걸 귀찮아 하는 저는 애플이 편해용..	0
29311	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 우와 ㅋㅋㅋㅋㅋㅋ 진짜	2
21008	오돌오돌오돌뼠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
19318	1347	2
24107	아니 다들 왜 이러는 거예요	2
49713	근데 저거 썼어용 ㅠㅠ	2
26352	뒤에 렌즈 별로 안징그럽네	1
18685	저두!!	2
388	기술발전 과정 중 하나인듯	2
41048	강낭콩 귀엽ㅋㅋ	1
17462	뭐여	2
4257	ㅠㅠㅠㅠㅠ 넘 예쁘잖아요,,,	1
18221	44444이미 구매햇지만 시리즈 나오면 계속 구매해서 쓸게요...	1
48556	갤럭시 아닌거같은데? 엘지폰 같아요 첨에는 삼성폰인줄알았는데 밑에 아이콘이 엘지랑 삼성이 달라요 엘지같은데? 번인현상  처음봤네요... 조심해야할듯	1
22531	헉ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
18139	저는 개인적으로 해피라고 생각되여ㅎㅅㅎ 간간히 있는 로맨스도 완성되며 끝났기때문	2
42751	헐 너무 갖고싶어요ㅠㅠ 하지만..	1
35062	이번 Z폴드2 정말 잘 나왔어요^^	1
14107	왜저래....에휴...	0
21758	일본은 삼성 잘 모르더라구여	2
11702	세번째줄 첫번째에 있어용	2
30644	세상에.....	2
34353	아앗...	2
11516	로봇청소기같다ㅋㅋㅋㅋㅋㅋ귀엽	1
14405	아이폰 박스도 파는걸용 ! 은근 흔한 일인 거 같아요	2
14917	좀만 빨리나와주세요... 제가 핸드폰 1년반이 최대였는데 요번에 안바꾸고 다음에 나온걸로 산다고 버티고 버텨서.. 다음달이 할부 끝나는데ㅠㅠㅠ 왜 10월인가여ㅠㅠ 2달만 빨리 나와주세여ㅠㅠㅠ	1
20135	없떠	2
21881	실버색상은 안나오는건가요ㅠㅠ 빨간색이 쨍한 빨강만 아니라면 빨강으로 사야겠어요	1
10736	헐	2
17064	아니 세상에 받았다는 게 더 웃겨요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
18633	엥 S21은 저 카메라일 거면 S20이나 S10, 노트텐처럼 해도 괜찮을 거 같은데... 왜... 울트라는 기대도 안 했지만... 여기저기 왜 다 핸드폰이...	1
13860	진짜 나와요?	2
35924	번인은 왜생기는거에요? 갤만 쓰는데 아직 안생겨봐서 모르겠넹	1
41326	헐저도...	2
38565	휴 직구가 답이네요 갑니다	2
44516	액정 약한 거만 아니면 바로 살텐데...	1
41775	더 커졌네!	1
33565	ㄴ.,노트도 20나오나여 폰 3월중으로 바꿀까하는ㄴ데 더 기다려야하나ㅠㅜㅜ	1
13876	콩나물 에어팟은 봐도봐도 별루..버즈는 늑낌이 없으니 프로 사야되나	0
18489	우와 .. (•'╻'• )꒳ᵒ꒳	1
1993	저두 s7 엣지 번인 있어요ㅠ	0
37437	프로 최고	1
29938	애플이나 삼성이나 둘다 나쁘다면 더 편리한쪽을 쓰겠다.. 갤럭시 요즘 디자인도 이쁘고 좋아요 아이폰쓰다가 온 입장에서 솔직히 갤럭시쓰고 신문물 접한 기분이었어요 아이폰은 시도조차 안해봤던것들이(어차피 안되니까ㅜ) 갤럭시에선 일상입니다..	1
25285	와우 노트9은 저렇게 안찍혀요 ㅜㅜㅠ담에 21 나오면 바꿔야지	1
40315	저게 흔한거예요?? 저 예전폰도 3년쓰고 지금도 5년째 쓰는데 한번도 그런적 없어가지고..	2
33418	파리를 이렇게 자세히 보기는 처음이네....	2
27223	덕질 하시는 분들... 사진 여러 장 저장할 때 그렇게 유용합니다 짤줍에 좋아요	1
3339	3이요!!	2
46966	유진아 너무 이뻐ㅠㅠㅜㅜㅜㅠ	2
5264	갤럭시로 갈아타면.. 사야겠다	1
18368	어웈ㅋㅋㅋㅋㅋㅋ원숭이 진짜 싫엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
39784	테이프 왜 붙이나요!!	2
38488	헐 어떻게 저러지ㅠㅠ 진짜 난감하겠네요	0
7617	논란을 만들고 싶으신거구낭	2
28972	근데 이건 시력이랑은 상관없지 않나..?	2
14799	아사고싶다	1
16732	347	2
8303	갤럭시 사랑해😆😆	1
37053	울 햄식 ㅜㅜ 보고싶어ㅠㅠ	2
2181	울트라니까 이해갑니당	1
26017	이젠 갤럭시네	1
16537	5G 전 지역에서 터지게 해주는게 먼저 아닌가ㅋㅋ... 사봤자 지방은 5G 쓰지도 못하는데요	2
13026	왕좋다	1
13327	안댕댕 넘 귀여워 ㅠㅡㅜ 💖	1
24488	언제 나오죠 ㅜㅜㅜㅜㅜㅜㅜ 2월에 나온다는 건 들었는데 ㅜㅜㅜ	1
17333	아 귀여워 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
8350	허걱	2
18617	아 1월에 버즈 오는데,,,,ㅜ	1
45250	충전기에 꼽아서 들어요	2
22845	아니 카메라 왜저래ㅠㅠ	0
2496	😮	2
23937	와 보라색 사이에 검정색 간지다	1
21923	오	2
14712	와 대박	1
35797	아아 네네 감사합니다~!	1
6956	케이스만 팔아주세요ㅠㅠㅠㅜㅠㅠㅠㅠㅠㅠㅠ	1
11788	으휴;진짜 이동통신사 속 보인다 속 보여	2
1077	아 근데 예쁜 거 같은데 뭔가...	0
47408	버즈라이브때문에 S20+ 사려다가 노트20 울트라로 구매 마음먹었네요...^^사전예약 날짜가 어서 됐으면 좋겠습니다ㅋ빨리 받아서 이용하고싶네요~^^	1
40848	버즈 되게고급지다...	1
13034	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
1990	갤럭시요... 위젯부터 삼성페이 등등애플은 맥북이나 에어팟.. 폰은 뭔가 통제당하는 기분이에요	1
21279	에엥 또 엘지가..? 아 그냥 색 좀 내줘라 삼성아.. 엘지 쓰기싫다..	0
10786	헐 두번째 짤ㅋㅋㅋㅋ케이스필수겠네요	0
1650	와	1
25377	333	2
40550	헐 이쁘당	1
40069	지코 알뜰폰써여 ㅋㅋㅋㅋㅋ	1
44216	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋ이게 뭐에요	2
44286	올라프최롱	2
47495	엥 저도 뜨던데 뭐얔ㅋ 다들 뜨던거에여??이런 미친 삼성 ㅜㅜ 그래서 그게 뭐죠	2
22990	아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
13719	신기하고 대단하고 좋은데 소비지로서 왜 폰을 접어서 써야하는지 필요성을 크게 못 느끼겠어요..	0
9406	앗.. 약간 현실 손민수 많이 당할 수도 있을거 같아요ㅠㅠ	2
30776	뭔가 배우상이시네요 되게 깨끗하고 청순한 느낌... 나중에 연기쪽으로도 잘 되실거 같아요	2
31828	전면카메라는 어떤가여?	2
31835	핑크도 예쁘더라구욤	1
43421	아니..엘지... 모른척하고 십만원 내려주면 살게요 진짜루.. 저 진짜 십년동안 엘지만 쓰고있다구여....	2
14174	55	2
39432	1919	2
43446	11 사려고 이미 맘먹움	1
22410	난 일부러 삼성에서 엘지로 바꿨는데	0
10649	너무 예뻐요ㅠㅠㅠㅠㅠ	1
7402	아이폰은 안 되겟지	1
48002	헐 어떡해..	1
44982	플러스인데 너무 어지러워요;콘서트가면 꿀이겠다 싶었는데 ㅠㅠㅠㅠㅠㅠ	0
42839	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
6110	사고 싶어요 진짜 돈만 많다면...	1
47474	갤 노 사랑합니다❤	1
29851	프로 진짜 좋아요 ㅜㅜ 전화도 잘 되고 ,, 돈이 좀 깨지긴 했지만 저는 아주 잘 쓰고 있슴닫	1
11170	오.,빨리 질릴 것 같다..	0
25343	Z 플립 2... 기다립니다 .....	1
29842	용달블루 다라이레드 핑크만 예쁨...	1
150	리얼 빈티지...	0
38042	아....아깝....ㅠㅜ	2
41289	애플이 안내주는거 아니고 이통사에서 갑질하는건데 왜 야기서 애플 욕하는 분들이 있는지 모르겠네요	2
22932	왜 플립이랑 비교했냐면 아이폰 쓰시다가 플립으로 바꾸신건데 사람들이 플립 어떤지 알려달라고 해서 알려드리는 거예요~ 뷰티 유튜버지 IT유튜버가 아닙니다!	2
20532	이 기능 있으면 좋겠다고 생각했는데 이미 존재했지만 아이폰에 없는거였군요...	1
21135	그냥 액정 깨트리는게 나을듯	2
28970	왜 하필 엘지가 핑크... 스크야 뭐 했니ㅜㅜㅜㅜ	2
20265	아 갖고 싶다 버전 1은요...	1
37697	와우 이쁘다 진짜	1
49341	(본인이 직접 삭제한 댓글입니다)	2
44423	폰을 접는다기보다 태블릿을 접어다닐 수 있게됐다고 생각하면 편해요’^’// 확실히 게임할때나 영상 볼 때 너무 편리ㅜㅜ	1
10966	2222222222222222	2
48649	밝기가 너무 밝은거같은건 기분탓인가요??	2
42084	암 뇌졸증 관리용 뷰티북....	2
2355	선택으로 바뀐다고 제목에 적지 기자뉨^^,,	1
23329	인덕션.....ㅠㅠㅠㅠ	0
20617	삼성페이 노트펜 프로그램호환 파일정리 디자인 튼튼함 역시 갤럭시죠	1
15459	근데저만요즘 유플러스 4G도 안돼요ㅠㅠ?아이폰8입니당	2
3224	투명색 끼면 되죵!	2
43831	헐 그렇구나 감사합니다	2
15006	비유갘ㅌㅌㅌㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
22967	아 옥션거 탐난다 어쩌지..하....	1
12361	그냥 편해서 갤럭시 쓰는데 해외도 그렇고 안드폰은 나이든 사람이나 쓴다는 이미지가 좀 신기햇던게 오히려 사용자에따라 변하기 쉬운게 안드여서 ㅋㅋㅋㅋㅋ 갤럭시 경우엔 기능도 많다보니 모르고 지나치는것도 많고	1
35398	와 뽐뿌 ..	1
1198	와 대박이다ㅋㅋㅋㅋ 저도 갤럭시인데 번인현상 생겨서 계속 거슬렸는데 딱 1년 맞춰서 수리받으러 갔어요ㅋㅋㅋㅋ 그놈의 귀차니즘ㅋㅋㅋ	0
30581	5G 제대로 터지기라도 하면 모를까 어이가 없네	0
3954	진짜 예뻐여...ㅠㅠ	1
20948	저랑 감성이 안맞아서 그런가 촌스러워 보여요.. 그냥 투명케이스 하나 끼는 게 제 취향ㅜㅜ	0
3064	전형적인 만들면 누군가는 사겠지식 핸드폰이네욥	0
35463	저 아이폰 14년도부터 올해까지 쓰다가 갤럭시로 갈아탔는데 오이 없어여~!	1
49363	엘지가 무슨일로...	2
34795	😂	2
11121	엘지는 그냥 기본이 저 시스템이에요	2
5076	ㅋㅋㅋㅋㅋㅋㅋㅋ같은거인줄알았어요	2
49953	강낭콩ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
12231	??????????	2
8972	으엥 넹? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
9443	기사 보시면 아시겠지만 이동통신사의 의견을 반영한 결과이지 애플의 차별이 아닙니다!	0
9012	세상에...	1
38711	어짜피 둘 다 요리용입니다...	2
17929	진짜 너무 예쁨 ㅠㅠ	1
34195	부럽구먼...	1
35819	헐 하늘색!	1
24860	앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
23914	와 미쳤다.....내 눈보다 좋은 것 같은데?	1
8554	빨리나와주세요	1
43292	라온마 진짜 인생드라마 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ	2
41427	와 진짜 탐난다... 갖고싶어요	1
10014	겁예인데ㅜㅜㅜ메탈이 신의한수	1
3192	오히려 그대로 유지해야 이미지랑 고객 유치에 유리할텐데.. 에휴휴휴	0
30042	와...	2
3894	대박.. 아이폰 진짜 음량조절 너무 불편	1
18186	얼굴 보고 뽑아도 실력은 본인들이 키워줄 자신 있다는거죠 뭐 에스엠이라 가능	2
33626	아이폰 내 첫스마트폰이고 지금까지 xs쓰는데 자음에는 진지하게 갤럭시로 갈아탈까 고민 중입니다 ㅠ	1
39655	버즈 최고..	1
9299	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
47117	굿락설치후 패밀리로 들어가면 이쏘요	2
40094	ㅋㅋㅋ진짜ㅠ상술	0
31570	저건 어떻게 고쳐요...? 수리하면 나아지긴 하나요???제꺼도 s10이라 궁금하네여	2
45971	허억....ㄱㅋㅋㅋ..	2
34720	구리다	0
42338	대천재ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
24428	네?? 지금 딱 폰 바꿀 시긴데 12 나온대서 11 안사고 있었는데 ㅜㅜ 뭐에유 나한테 왜그래유ㅠㅠㅠㅠㅠ그냥 바꿔야되나ㅠㅠㅠㅠㅠㅠㅠㅠ	1
3596	와 잘찍는다사진	2
33913	진짜 진심으로 너무 구려요...	0
4290	볼 때마다 탐난다...	1
42605	444엘지최고	0
40324	귀에서 흘러내릴거같은데..	0
45929	절대 lte가 5g보다 더 비쌀수없습니다	2
4001	그래서 2세대 기다리고 있어요,,,	2
28684	밍... 갤럭시 좋은딩.... 디자인이 좀 그런가....ㅜㅜㅜㅜㅜㅜ	1
15403	완전 탐난다	1
29857	노트10에서 만족해랴지..	1
10481	노트9   좋아요.  아무래도  전 삼성에서  못옮길꺼 같아요.ㅋㅋ빅스비 삼성페이 s펜 캡쳐화면웹페이지 이동  앺페어  가  삶의 질을 너무 올려 놨어요.게다가  520기가...사진 영상 미친듯이 다운 받아도  버벅 거림 없고..좋아요ㅋㅋ	1
6726	통신사 갑질 아닌가요 소비자가 선택하게 해야지자기들끼리 정해서 팔면 저희는 따라야하나요? 불합리한데	2
41949	전 항상 자급제폰 사서 알뜰폰 유심요금제 사용해서 그런지 괜찮.. 지금폰도 5g폰인데 그게 더 싸게 이용할수있어요통신사 혜택 잘 안쓰시는 분들은 무조건 알뜰요금제 쓰세요	2
16790	S10 오래보자... 아껴줄게 ㅜㅜ	1
21987	와 베터리 시간,,,	2
20572	홀 대박쓰	1
36399	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
8910	귀엽ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
363	전부 다 관심 없음..	0
5698	기다려요 내가 곧 살게요	1
129	오메 단차 무엇	2
33108	준면이가 들고있는거 보니까 이뻤어요	1
49873	아...인터뷰인가요?	2
29688	요거 화질도 깔끔하고 예뻐서 저도 사용중	1
46130	와 혹시 쓰니 셀카찍을때 필터뭐써?나 울트란데  사진을 잘 못찍어서ㅠㅠ	1
10817	헐 이거 우리 이모부 알람인뎅 저도 몰랐어요	2
2609	아닠ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시력까지 낮춘다면...🤫	2
38266	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
14080	버즈랑 프로 둘다 있는데 또 사게 될 것인가...	1
9239	포르테 메디컬 소변 검사 콜렉션 -> 우와 이건...마약하는 나라들..에서 쓰는건가요? 아님 말그대로 메디컬 관련된건가여..하하	2
15327	구간반복한건가... 에반데...	2
5930	헐저도...	2
4294	아 나 왜 찐으로 화나지 ㅋㅋㅋ 영악한 친척동생 보는거같아서 화남	0
33241	그래서 화면 밝게 안 써요	2
18319	ㅜ 버즈 2개나 사뒇는데... 다음에 버즈 곱하기 나오면 살게요,,,	1
9187	진짜 너무 대단하고 신기한데, 한편으론 다른 곳에 악용될까봐 걱정도 되네요...ㅠ	0
35981	넵 충전하면서는 안대여ㅠㅠㅠ 저는 아이폰유저인데 아이폰은 8쓸때부터 이랬어서 저는 불편한건지 잘모르겠더라고요 ㅎㅎㅎ	0
14946	아직 기술적으로 디스플레이 자체가 방수방진이 안되는거라 어쩔수 없죠 ㅠㅠ 폴드도 안됐으니까요	0
19267	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
44873	?????	2
38024	안드....!!	1
11207	특수한 상황에서 발생하는 현상이 결함이죠 ㅋㅋㅋ	0
39336	그냥 핸드폰인데 치기니 뭐니 ㅋㅋㅋㅋ경쟁사에서는 더 싼데 충전기 더 좋은거 넣어주더라그러면 소비자로써 엥? 우리도 더 좋은거 넣어줘! 이러는게 맞는데필요한거 못느끼겠던데요^^이러고 있음여 ㅋㅋㅋㅋ물론 반대도 마찬가지	1
12935	저상태로 계속 켜두신듯 ㅠㅠㅠ	2
41198	에어팟과 버즈 하단 부분의 케이스와 다르게 윗부분의 케이스는 본체를 다 덮고 감싸주는 게 아닌 약간 얹는 느낌이라 테이프로 고정하나 봐요... 케이스 2개 주문했는데 둘 다 테이프 들어있더라고요	2
49302	5g 요금제이면 뭐 해 5g가 안 뜨는데......	0
34027	갖고싶다..	1
49855	노트도 핑크 만들어조	1
21464	와  게임 4개가 동시에 되다니...!	1
45900	삼성클라우드 안써서 다행이라고 해야하나....	0
10467	윗댓 봐주세여	2
8437	뽕따 ㅋㅋㅋㅋㅋㅋ	2
40126	셀카도 역시 아이폰 ㅠㅠ 갤럭시 그 특유의 오이 ...? 되는 것 때문에 ..	0
33190	솔직히 에어팟이 젤웃김...	1
33378	👍	1
40710	아이코...	2
29026	5G 수도권에선 전혀 안 끊기고 잘 터지나요?	2
32327	오마이갓 수리센터 가기도 민망햌ㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	2
31302	공기계 사야지 허허	1
24621	영롱하다	1
35600	와 좋다 좋다	1
20041	자취안해봄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
28371	귀엽닼ㅋㅋㅋㅋㅋㅋㅋㅋ	1
13775	다음 폰은 꼭 갤럭시 사야지ㅠㅠ	1
9074	이어폰 좀 커널형 말고 콩나물형으로 만들어주지ㅠㅠ	0
22455	얼굴만 보고 뽑아도 진짜 신기하게 그 중에 춤에 재능있는 사람도 있고 노래에 재능있는 사람도 있더라고요...본인 노력도 더해지면 뭐 소속사입장에선 완전 좋죠	2
31784	아 왜...	2
35946	아 아 하필 저장면에서	0
10646	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
25617	헐 강낭콩이 더 귀여운디	0
1530	이거 끝난거죠...? ㅜㅜㅜㅜ	2
26559	라온마 시즌2 왜 안나와요,,,,제발 제발 태주랑 나영이 그 후 이야기만 알랴주세여ㅠㅠㅠㅠ	1
27455	아웃포커싱은 진짜 11프로가 좀 구려요ㅠㅋㅋㅋ 유리잔 같은거 찍으면 날라감	0
21406	아...에어팟2랑 버즈 둘다 있는데 넘어가고싶어요	1
38510	현명ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
40554	아싸 엘지!!!..는 무슨 돈이없다 ㅎㅎㅎ	2
14247	아부지 ㅜ	0
24099	뭐야...버즈도 2세대가 있었어....?	1
22644	삼성은 실물이 예뻐서 나오면 또 괜찮을거같아요	1
13902	버즈 최고..	1
39832	반씩 나누지 않을까요..?!	2
39050	스티커 떼면 끈끈이 자국 안나요??	2
18841	1235678그리고 동물의숲 달고나커피 도관심없어요	2
37976	아 업데이트 몇 번 했었는데 그럴 수도 있겠네요..! 감사합니다 ㅎㅎㅎ	2
18737	헐 저듀....오늘 배송출발이랫는데..........	2
37682	노캔 기능 있었으면 저것보다 한참 더 비쌌겠죠...? 전 생각보다 싸서 놀랐어요ㅋㅋㅋㅋㅋ	0
6300	삼성페이 갑	1
18050	와쩌러	1
26665	345678	2
19487	123457	2
37224	아우라글로우 예뻐요	1
15885	사전고지 다 되어있어용 ..	2
28364	?? 방탄 직업은 가수입니다 ㅋㅋㅋㅋㅋㅋㅋ 무슨 국위선양;	2
19720	(본인이 직접 삭제한 댓글입니다)	2
20885	알려주셔서 감사합니다ㅎ	2
19957	와 대박	1
26376	핑크 엘지라니...	0
34670	우오오	1
38039	앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭔지 너무 알겠네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
29508	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
9877	오아 예쁘네요	1
21590	와 후면에서 찍을 때도 어떻게 찍히고 있는지 볼 수 있는건 ㄹㅇ 좋다	1
17468	결국 엘지로 가야 하는 건가......... 아아...	0
48435	멀티테스킹 안되는 것두요 ㅠㅠ 똑같은 유튭 프리미엄인데 왜 안돼 ㅠㅠㅠ	0
417	여러분 길캐도 대부분 얼굴만 보고 하는거랍니다~ 사진보고 뽑는거랑 별 차이 없어요~	2
9572	1억 800만?? 1억???억???	2
47026	전국정에게	2
5926	😂	2
35666	안그래도 자급제로 살려고했는디..	2
8658	항상 못생겼다 욕하지만...난또 실물보면  감겨서 지르겠지...ㅎㅎㅎㅎ	1
1605	튀어나온게 별로긴해요ㅜㅜ	0
33602	와 미니화면 대박	1
26213	2222222 저두요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
2921	디잉	2
36963	와 갤럭시 제품중에 처음으로 뽐뿌가...그래요 100배 확대 같은거 말고 이런걸 내놔야죠ㅠㅠㅠ대단하다	1
29122	용달블루 돌아온거니...?	0
2624	사실 일상생활에 쓰면서 저렇게까지 줌 할 일이 하나도 없지만 왠지 기능이 저렇게 나오면 사고싶어져요,,	1
16507	이제 무슨 휴대폰을 사야 되지	2
40452	😮	1
39265	귀여워ㅠㅠㅠㅠ	1
48149	플립 사용 중이긴한데 저만 안 꾸미고 쓰나보네여..허허	1
37419	헐ㅋㅋㅋㅋㅋ저도 떠서 눌렀는데 암것도없어서 뭐지 싶었는뎈ㅋㅋㅋㅋㅋㅋㅋ오류였군요..	2
5484	클라우드가 문제가 되네요..	0
47893	엥 별로ㅠㅠ 촌스럽	0
2143	어차피 데뷔까지 얼굴에 실력있고 끼있는 사람들이 남겠죠~	2
25495	접힌자국이 펴논채로 시간지나면 사라지듯이 저 손톱자국도 시간지나면 없어지는거 아닌가요??	2
20860	저희 어머니 휴대폰가게 하시는데 저게 그렇게 좋은 폰이라더라구요 ,,,,,	1
41710	닌짜 카메라가 너무...ㅠㅠㅠㅠ	1
20872	버즈 플러스 사려고 고장난 줄이어폰으로 버티고 있어요ㅠㅠ	1
23051	아니 왜케 비싸게 내는거죠??ㅠㅠㅜㅜ 엘지가 이번에는 좀 괜찮게 뽑았다고 들었는데 가격이..어휴 엘지 힘 좀 내서 열심히 해주세요ㅠㅠ	0
16452	헐 ㅠ 보정은 그냥해주려나요 은은하게 잔상 남아서 거슬려서 갔더니 안해줘서 시무룩 ,,,, 넘하네요 ㅠ	0
15090	저는 밝기 자동 쓰는데...... 괜찮을까요????	2
36016	헐 완전 예쁘다...	1
12954	전부	2
9313	아이폰 악개들이 갤럭시 똥폰 취급하는 거 싫어서 죽을때까지 갤럭시 씁니다	1
9679	😥	0
16143	근데 딱딱하고 유연하다는 자체가 엄청 어려운거일텐데	1
3143	오 색깔 이쁘다	1
22288	맥북, 아이패드 쓰지만 폰은 갤럭시 쓰는 저... 갤 노트가 얼마나 편한데요...	1
17654	이통사 갑질아닌가...	2
32608	갤럭시쓰는 사용자고 새폰살려고알아보는중인데,, 다양하게안나왔으면좋겠어요 s,s+,울트라,, 이렇게 다양하게나오면서 기존에있었던 기능도 울트라에만 넣는다던가 최신작인데 스펙이더안좋다거나 좋았던기능이 왜 사라지는지의문이에요,, 가성비좋은거는 a시리즈로 충분하다고생각합니다 노트나 s시리즈는 좀 잘만들었음좋겠어요 최신폰인데 고속충전지원안되는게말이됩니까,, sd카드도 울트라만지원되고,, 좋은것만부풀려서광고안했으면 좋겠어요	0
38477	오옹오옹..!!!!	2
31728	통화음질 빼고 다 조아용...^^ 목소리 크게 내면서 저나하기 시러요ㅜㅜ	0
5355	헉 깜짝이야ㅠㅠㅠ기본 전화 앱 말고 T전화로 눌렀다가 오류창 뜨길래 가품인줄 알고 식겁했네요	2
4468	1억화소니까 s20 울트라지 않을까욥??!	1
43552	78	2
8852	통신사 갑질.. 휴	0
44501	갑질 기분 나쁘긴 하네요 기기값도 비싼데 요금제까지 해먹으려고	0
21957	전... 전적으로 사는데 돈 안 아까울 거 같아요... 접혀서 내 주머니에도 잘 들어갈꺼고 바닥으로 폰이 떨어져도... 액정 박살 날 일 없을거 같고...(접혀서 액정은 안으로 들어가니까) 심지어 갤럭시 폴드보다 80만원이나 싸다니...!!!!!!!!!!	1
10311	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
25821	3457	2
6568	와 이런 기능 있는거 처음알았어요 완전 신기하당	1
40749	아,...나도 무 ㅓ지 하고 자세히 봤다가 눈물을...진짜 수리 어케 맡겨 ..	2
27412	헤헤헹에게	2
1363	이걸 그냥 주네 ㅠㅠ 아 사고싶다	1
28842	색감은 확실히 ㅏ이폰이..	0
15722	귀엽당ㅋㅋㅋㅋㅋㅋ	1
5925	아이폰 색감 옛날로 돌아가죠,,, ㅠㅠ	1
17028	ㅠㅠㅠㅠ쓰면서도 느낍니다.. 다시 아이폰으로 가고싶은 맘이 들지만 카드 잘 잊어먹고 다니는 저는 갤럭시가 편하긴해여...ㅎ...	1
